Template,In layout,Enabled,Loc. X,Loc. Y,Loc. Z,X focus,Y focus,Cant vect.,Cant vect.,Cant vect.,Aim pt. X,Aim pt. Y,Aim pt. Z,
,,,[m],[m],[m],[m],[m],<i>,<j>,<k>,[m],[m],[m],
0,1,1,-90.960948,-182.943591,0.000000,NULL,NULL,NULL,NULL,NULL,-1.558243,-3.133988,80.000000
0,1,1,90.960948,-182.943591,0.000000,NULL,NULL,NULL,NULL,NULL,1.558243,-3.133988,80.000000
0,1,1,-189.625822,-76.054582,0.000000,NULL,NULL,NULL,NULL,NULL,-3.248460,-1.302883,80.000000
0,1,1,189.625822,-76.054582,0.000000,NULL,NULL,NULL,NULL,NULL,3.248460,-1.302883,80.000000
0,1,1,-192.165413,69.388081,0.000000,NULL,NULL,NULL,NULL,NULL,-3.291966,1.188680,80.000000
0,1,1,192.165413,69.388081,0.000000,NULL,NULL,NULL,NULL,NULL,3.291966,1.188680,80.000000
0,1,1,-72.732416,190.924716,0.000000,NULL,NULL,NULL,NULL,NULL,-1.245972,3.270712,80.000000
0,1,1,72.732416,190.924716,0.000000,NULL,NULL,NULL,NULL,NULL,1.245972,3.270712,80.000000
0,1,1,-66.022594,-193.347533,0.000000,NULL,NULL,NULL,NULL,NULL,-1.131026,-3.312217,80.000000
0,1,1,66.022594,-193.347533,0.000000,NULL,NULL,NULL,NULL,NULL,1.131026,-3.312217,80.000000
0,1,1,-22.317524,-346.350420,0.000000,NULL,NULL,NULL,NULL,NULL,-0.225060,-3.492756,80.000000
0,1,1,22.317524,-346.350420,0.000000,NULL,NULL,NULL,NULL,NULL,0.225060,-3.492756,80.000000
0,1,1,-45.172489,-344.116450,0.000000,NULL,NULL,NULL,NULL,NULL,-0.455540,-3.470228,80.000000
0,1,1,45.172489,-344.116450,0.000000,NULL,NULL,NULL,NULL,NULL,0.455540,-3.470228,80.000000
0,1,1,-67.829696,-340.375994,0.000000,NULL,NULL,NULL,NULL,NULL,-0.684026,-3.432508,80.000000
0,1,1,67.829696,-340.375994,0.000000,NULL,NULL,NULL,NULL,NULL,0.684026,-3.432508,80.000000
0,1,1,-90.189956,-335.145427,0.000000,NULL,NULL,NULL,NULL,NULL,-0.909517,-3.379760,80.000000
0,1,1,90.189956,-335.145427,0.000000,NULL,NULL,NULL,NULL,NULL,0.909517,-3.379760,80.000000
0,1,1,-32.544885,-332.955412,0.000000,NULL,NULL,NULL,NULL,NULL,-0.340487,-3.483399,80.000000
0,1,1,-10.455630,-334.378761,0.000000,NULL,NULL,NULL,NULL,NULL,-0.109387,-3.498290,80.000000
0,1,1,32.544885,-332.955412,0.000000,NULL,NULL,NULL,NULL,NULL,0.340487,-3.483399,80.000000
0,1,1,-112.155378,-328.447646,0.000000,NULL,NULL,NULL,NULL,NULL,-1.131026,-3.312217,80.000000
0,1,1,-54.491665,-330.074437,0.000000,NULL,NULL,NULL,NULL,NULL,-0.570095,-3.453258,80.000000
0,1,1,54.491665,-330.074437,0.000000,NULL,NULL,NULL,NULL,NULL,0.570095,-3.453258,80.000000
0,1,1,112.155378,-328.447646,0.000000,NULL,NULL,NULL,NULL,NULL,1.131026,-3.312217,80.000000
0,1,1,-76.199888,-325.748450,0.000000,NULL,NULL,NULL,NULL,NULL,-0.797208,-3.407999,80.000000
0,1,1,76.199888,-325.748450,0.000000,NULL,NULL,NULL,NULL,NULL,0.797208,-3.407999,80.000000
0,1,1,-133.629802,-320.311975,0.000000,NULL,NULL,NULL,NULL,NULL,-1.347584,-3.230173,80.000000
0,1,1,133.629802,-320.311975,0.000000,NULL,NULL,NULL,NULL,NULL,1.347584,-3.230173,80.000000
0,1,1,-97.574521,-319.996389,0.000000,NULL,NULL,NULL,NULL,NULL,-1.020830,-3.347821,80.000000
0,1,1,97.574521,-319.996389,0.000000,NULL,NULL,NULL,NULL,NULL,1.020830,-3.347821,80.000000
0,1,1,-154.519216,-310.774029,0.000000,NULL,NULL,NULL,NULL,NULL,-1.558243,-3.133988,80.000000
0,1,1,-118.521988,-312.843434,0.000000,NULL,NULL,NULL,NULL,NULL,-1.239984,-3.272986,80.000000
0,1,1,154.519216,-310.774029,0.000000,NULL,NULL,NULL,NULL,NULL,1.558243,-3.133988,80.000000
0,1,1,118.521988,-312.843434,0.000000,NULL,NULL,NULL,NULL,NULL,1.239984,-3.272986,80.000000
0,1,1,-138.950584,-304.320901,0.000000,NULL,NULL,NULL,NULL,NULL,-1.453709,-3.183823,80.000000
0,1,1,-174.732170,-299.875564,0.000000,NULL,NULL,NULL,NULL,NULL,-1.762079,-3.024083,80.000000
0,1,1,138.950584,-304.320901,0.000000,NULL,NULL,NULL,NULL,NULL,1.453709,-3.183823,80.000000
0,1,1,174.732170,-299.875564,0.000000,NULL,NULL,NULL,NULL,NULL,1.762079,-3.024083,80.000000
0,1,1,-194.180175,-287.664292,0.000000,NULL,NULL,NULL,NULL,NULL,-1.958202,-2.900939,80.000000
0,1,1,-158.770878,-294.466100,0.000000,NULL,NULL,NULL,NULL,NULL,-1.661070,-3.080722,80.000000
0,1,1,194.180175,-287.664292,0.000000,NULL,NULL,NULL,NULL,NULL,1.958202,-2.900939,80.000000
0,1,1,158.770878,-294.466100,0.000000,NULL,NULL,NULL,NULL,NULL,1.661070,-3.080722,80.000000
0,1,1,-177.896098,-283.322174,0.000000,NULL,NULL,NULL,NULL,NULL,-1.861159,-2.964133,80.000000
0,1,1,-212.778090,-274.193672,0.000000,NULL,NULL,NULL,NULL,NULL,-2.145752,-2.765095,80.000000
